"","Term","Accuracy","SE"
"141","GO.0001736",0.445007559482955,0.0353206049480132
"142","GO.0001737",0.427441815615294,0.0335187635621337
"143","GO.0001738",0.510445645397375,0.0312664959644487
"144","GO.0001742",0.463093099997938,0.0277351034443265
"145","GO.0001745",0.424276640260997,0.0343665244699809
"146","GO.0001746",0.448057364546834,0.0360558434599414
"147","GO.0001751",0.422740585793719,0.0331273545228409
"148","GO.0001752",0.444607918190666,0.033861041408318
"149","GO.0001764",0.449246410907308,0.0319105435434826
"150","GO.0001784",0.465868794323957,0.0343045369143923
"151","GO.0001786",0.436171180959386,0.0353880483405806
"152","GO.0001881",0.461767098178526,0.0352999946802714
"153","GO.0001932",0.453234912118355,0.0354952308784226
"154","GO.0001933",0.428597861750733,0.0359191386317758
"155","GO.0001934",0.458241810109649,0.0326569257355395
"156","GO.0002009",0.492901290500546,0.0329861036962664
"157","GO.0002027",0.477410376874765,0.0328947596738222
"158","GO.0002028",0.441321448115152,0.0324846482942189
"159","GO.0002039",0.456886334627295,0.0337283155607037
"160","GO.0002052",0.489886726813117,0.0332750661903373
"161","GO.0002092",0.46215775534805,0.0336779800302305
"162","GO.0002098",0.439425689817646,0.0350350553692786
"163","GO.0002118",0.460572460122546,0.0330869517534524
"164","GO.0002121",0.440830614167071,0.0367835531616632
"165","GO.0002161",0.437880517362401,0.0325282872086508
"166","GO.0002164",0.441573183328168,0.0346468574969384
"167","GO.0002165",0.440421176615367,0.0345980363594299
"168","GO.0002168",0.45046143003718,0.036985348384753
"169","GO.0002181",0.441692116730889,0.0339279816985696
"170","GO.0002213",0.44219940517205,0.0389119249136626
"171","GO.0002225",0.420461597525276,0.0328115710626363
"172","GO.0002230",0.415156130882126,0.0307421664858793
"173","GO.0002347",0.440007671137846,0.0326763332104387
"174","GO.0002385",0.430408759473287,0.0362747674638442
"175","GO.0002785",0.452033253905485,0.0354731447199652
"176","GO.0002804",0.453425639921495,0.0331190883281837
"177","GO.0002807",0.438926552381191,0.0338991563661314
"178","GO.0002814",0.46585322074591,0.0333490459076202
"179","GO.0003007",0.453040608276423,0.0328042867120428
"180","GO.0003012",0.457573380341959,0.0321604909444407
"181","GO.0003014",0.475092911534074,0.0329484832452442
"182","GO.0003015",0.44698522381596,0.0307231922427531
"183","GO.0003333",0.43999061610886,0.0344725952462206
"184","GO.0003341",0.457758687429592,0.0331493679499905
"185","GO.0003382",0.447530896682591,0.0317921532492982
"186","GO.0003383",0.460213551776195,0.0335326022282018
"187","GO.0003384",0.45527523226766,0.0364570897343105
"188","GO.0003674",0.428854095549985,0.0340447191136599
"189","GO.0003676",0.379022400730553,0.0350471718810059
"190","GO.0003677",0.413401706460352,0.0399180233781395
"191","GO.0003678",0.457595951611128,0.0303604315197026
"192","GO.0003682",0.41851465850392,0.0321901185302099
"193","GO.0003684",0.465095410140717,0.0376663730112682
"194","GO.0003688",0.452666260520739,0.0345680199632489
"195","GO.0003689",0.449947773667554,0.034829487668055
"196","GO.0003690",0.438052326261716,0.0327170283217061
"197","GO.0003697",0.423345466743225,0.0348581097948252
"198","GO.0003700",0.430351400560646,0.0337113203549817
"199","GO.0003712",0.451303618191308,0.0322067993827552
"200","GO.0003713",0.44555955295757,0.0377169332670652
"201","GO.0003714",0.43362221828261,0.0380872755744622
"202","GO.0003723",0.40354071800334,0.0332166907818608
"203","GO.0003724",0.424080537264027,0.0312274720867126
"204","GO.0003725",0.431720424151992,0.0368238472259117
"205","GO.0003727",0.428592625838319,0.0339522064496552
"206","GO.0003729",0.355036955825484,0.0334406790131639
"207","GO.0003730",0.435681293713523,0.0342761550502528
"208","GO.0003735",0.445769032285675,0.0321679765285998
"209","GO.0003743",0.408432012044063,0.0276239380748396
"210","GO.0003746",0.433754085625645,0.0351228791457554
"211","GO.0003755",0.43972237390068,0.033393245844735
"212","GO.0003756",0.438641270380564,0.0355043547586281
"213","GO.0003774",0.445447116662399,0.034334638536683
"214","GO.0003777",0.447289123281191,0.0327211457245169
"215","GO.0003779",0.452234532485448,0.0360883877931771
"216","GO.0003796",0.458917687477736,0.0353185100663519
"217","GO.0003824",0.440139195904202,0.0338826640071641
"218","GO.0003887",0.429270817765388,0.0362093305671567
"219","GO.0003899",0.452966404280725,0.0324631605883327
"220","GO.0003924",0.404835806249362,0.0341170835559536
"221","GO.0003954",0.432777295708925,0.0347631081405217
"222","GO.0003993",0.45638580618445,0.0337912250905795
"223","GO.0003995",0.463869970558932,0.0367361392878624
"224","GO.0003997",0.452429810783942,0.0360114722000402
"225","GO.0003998",0.442469312695956,0.0340906727381922
"226","GO.0004000",0.456769581338622,0.0323045276053863
"227","GO.0004016",0.424852306455761,0.0334298165980816
"228","GO.0004022",0.447163427923582,0.0333589603745923
"229","GO.0004029",0.443472614131257,0.0331617551328785
"230","GO.0004032",0.451461913628032,0.0347844578866838
"231","GO.0004034",0.448526184941892,0.0336450940938907
"232","GO.0004035",0.440207796810924,0.0375600510765096
"233","GO.0004046",0.455502477025325,0.0325940397485884
"234","GO.0004059",0.458906438169655,0.0342280194172668
"235","GO.0004067",0.453155266394882,0.0337551165355902
"236","GO.0004089",0.433991781523561,0.0370055707803623
"237","GO.0004099",0.446994146987913,0.0345751978341682
"238","GO.0004114",0.43955231146666,0.0336359629369514
"239","GO.0004143",0.455598929718279,0.0322162435481655
"240","GO.0004144",0.458688481788732,0.0340649184592842
"241","GO.0004169",0.438129062455142,0.034154465403985
"242","GO.0004175",0.458354090765045,0.033367613660593
"243","GO.0004176",0.448349386262178,0.0336688754508979
"244","GO.0004181",0.405185594632097,0.037709734791437
"245","GO.0004185",0.427754403503141,0.0368828050710234
"246","GO.0004190",0.44401814522506,0.0339605311019574
"247","GO.0004197",0.42482162773122,0.0336369348625906
"248","GO.0004222",0.454935198870557,0.031820732590982
"249","GO.0004252",0.389422357045233,0.032413017469549
"250","GO.0004298",0.441092852879003,0.0351927668464475
"251","GO.0004303",0.447198737942179,0.0318254005306219
"252","GO.0004322",0.439106405058801,0.0340718788988069
"253","GO.0004364",0.44168131154395,0.0360477827005788
"254","GO.0004370",0.461252344515024,0.0360117387811735
"255","GO.0004383",0.46310566426137,0.0336950093258298
"256","GO.0004386",0.406103210875951,0.0304498610009406
"257","GO.0004402",0.507849738533795,0.0310836414361758
"258","GO.0004407",0.446436138928402,0.036123381639104
"259","GO.0004467",0.442197153067787,0.0357560627026168
"260","GO.0004497",0.437986030335435,0.0364726308712959
"261","GO.0004518",0.456761156001186,0.0343654594111893
"262","GO.0004519",0.46976898673847,0.032187028415071
"263","GO.0004520",0.474734810765209,0.0339809887378432
"264","GO.0004521",0.400652095562806,0.0362794621457777
"265","GO.0004553",0.422973821497592,0.0330817969950968
"266","GO.0004559",0.431199997988245,0.0354639102986685
"267","GO.0004568",0.422545092535195,0.0384735584011961
"268","GO.0004571",0.471460372692194,0.0353803605672891
"269","GO.0004596",0.454831675830853,0.0316665359929157
"270","GO.0004601",0.450687698593869,0.037246231727922
"271","GO.0004602",0.448890155743497,0.0349199076438983
"272","GO.0004620",0.461477865682486,0.0332251763985135
"273","GO.0004622",0.449042451561848,0.0334413396342127
"274","GO.0004623",0.458111064083095,0.0355580779439167
"275","GO.0004653",0.465132006518683,0.0362597876009158
"276","GO.0004656",0.429749119723108,0.0320182940323749
"277","GO.0004659",0.441818328017705,0.0336361612209845
"278","GO.0004672",0.446638353959721,0.029550902266148
"279","GO.0004674",0.467945200997768,0.0326731908223701
"280","GO.0004675",0.449414718743127,0.0339951622429958
"281","GO.0004683",0.449651425789377,0.0319495943568275
"282","GO.0004693",0.433851450719863,0.0336076342469894
"283","GO.0004707",0.46282851918885,0.034182268373701
"284","GO.0004709",0.456062823921212,0.0342078066269047
"285","GO.0004712",0.455206313959149,0.0321110121001539
"286","GO.0004713",0.418289352297262,0.0395195877005408
"287","GO.0004714",0.409418039825685,0.0366066705045702
"288","GO.0004715",0.463220421032723,0.0330367051246512
"289","GO.0004721",0.421931365551745,0.0345643800506492
"290","GO.0004722",0.412617601008491,0.0338561507807605
"291","GO.0004725",0.429752506199922,0.0346174102714023
"292","GO.0004726",0.444925883700778,0.0337935734154107
"293","GO.0004743",0.453310190211299,0.0323240096593182
"294","GO.0004745",0.445822744160628,0.0340292102876821
"295","GO.0004767",0.445424193338705,0.0336002372693644
"296","GO.0004768",0.455258809535125,0.0375586151683094
"297","GO.0004784",0.437406013939604,0.0357846167175484
"298","GO.0004806",0.439158044771879,0.0459374315108353
"299","GO.0004812",0.422753887308043,0.0324041261038047
"300","GO.0004842",0.436363782638409,0.0350952741324054
"301","GO.0004843",0.436538099432432,0.032614874761238
"302","GO.0004860",0.450939515072967,0.0341984012499615
"303","GO.0004864",0.459596266321348,0.0335878351566976
"304","GO.0004865",0.45690944808041,0.0340997574217195
"305","GO.0004866",0.451427297233701,0.0363384735337015
"306","GO.0004867",0.398255744305509,0.0389779541369527
"307","GO.0004869",0.449528922993448,0.0349531587248784
"308","GO.0004879",0.462230134008409,0.0333070169249626
"309","GO.0004888",0.431363999593164,0.0376635505607481
"310","GO.0004930",0.424982595103108,0.0356677561141873
"311","GO.0004948",0.433051079052276,0.0335391128153812
"312","GO.0004970",0.415291717337471,0.0378583273937696
"313","GO.0004983",0.438944857317536,0.0320619824835467
"314","GO.0004984",0.439483263280178,0.0356203549912156
"315","GO.0004989",0.436428135625079,0.0343178155714964
"316","GO.0004993",0.450845747788342,0.0373723799970353
"317","GO.0005001",0.444492091733018,0.0344778626674038
"318","GO.0005044",0.441014028675422,0.0409171475123609
"319","GO.0005085",0.465475299400493,0.0344545965696866
"320","GO.0005092",0.459703246751051,0.0376667145305334
"321","GO.0005096",0.399560868356757,0.0384622132570394
"322","GO.0005102",0.396531909014702,0.0376503444848421
"323","GO.0005104",0.43629850009705,0.0337713626039113
"324","GO.0005109",0.447254163934886,0.0344445799289472
"325","GO.0005112",0.438980390578511,0.0325402602888957
"326","GO.0005121",0.439948130476468,0.0347189452803238
"327","GO.0005125",0.441852353733892,0.0394219417536974
"328","GO.0005154",0.445869350438577,0.0335508894179023
"329","GO.0005158",0.469458946174268,0.0326824308506635
"330","GO.0005178",0.458431651663233,0.0327888942894328
"331","GO.0005179",0.46099265797985,0.0315585344798041
"332","GO.0005184",0.401155161396595,0.0350133107157203
"333","GO.0005198",0.438097578009168,0.035760784405072
"334","GO.0005200",0.431762670298106,0.0328276810729964
"335","GO.0005201",0.434065199935725,0.0345648075012262
"336","GO.0005214",0.440516032925286,0.0332810759757858
"337","GO.0005216",0.418604486369363,0.03653265053324
"338","GO.0005229",0.457122717291741,0.0320299174534669
"339","GO.0005230",0.430554180343455,0.034404620739489
"340","GO.0005231",0.447596574833704,0.0336735993760467
"341","GO.0005243",0.461337944126428,0.0351298098982147
"342","GO.0005245",0.442907214570477,0.0337894543769704
"343","GO.0005246",0.442743199377346,0.035097489479922
"344","GO.0005249",0.439934089983279,0.0368216154261736
"345","GO.0005254",0.414524839596533,0.0333055195173282
"346","GO.0005261",0.427574107178592,0.0361634347615655
"347","GO.0005262",0.425406117227092,0.035992069818469
"348","GO.0005267",0.449784007109135,0.0327453804711964
"349","GO.0005272",0.433187472452499,0.032306011699458
"350","GO.0005313",0.447308160050657,0.032937543197557
"351","GO.0005315",0.448601010970423,0.0352480623087682
"352","GO.0005319",0.445011759624732,0.0339905092981153
"353","GO.0005326",0.41617881321655,0.0380415695438209
"354","GO.0005328",0.420393956033806,0.035031455120818
"355","GO.0005337",0.457370078352051,0.0320385290692493
"356","GO.0005355",0.438893721525922,0.0346728107841707
"357","GO.0005375",0.468818629154943,0.0347811447161028
"358","GO.0005385",0.422809105669471,0.0325616307494025
"359","GO.0005416",0.437449757079715,0.0362160852277231
"360","GO.0005432",0.448422633400179,0.0343787197863248
"361","GO.0005484",0.447667997042781,0.0352773364659662
"362","GO.0005504",0.457509953345978,0.0366237493459963
"363","GO.0005506",0.429267202851493,0.0336984620594181
"364","GO.0005507",0.42060727997386,0.0369578373014848
"365","GO.0005509",0.403137762181087,0.0376451412982658
"366","GO.0005515",0.430469413634235,0.0315355931864282
"367","GO.0005516",0.451759811130563,0.0364767569542682
"368","GO.0005518",0.439686472123345,0.0333632699139175
"369","GO.0005524",0.428195040368046,0.0295871957824365
"370","GO.0005525",0.412477194218432,0.0337235675118533
"371","GO.0005534",0.472855616603234,0.03008881253996
"372","GO.0005536",0.451824869671386,0.0322964317495667
"373","GO.0005543",0.423734834950088,0.0342509908636698
"374","GO.0005544",0.450332539902331,0.0337800980100502
"375","GO.0005546",0.455831509958298,0.0313005838532571
"376","GO.0005548",0.457912720813346,0.0346390945738115
"377","GO.0005549",0.4525786076411,0.0326412033350333
"378","GO.0005575",0.434161077554489,0.033988778925153
"379","GO.0005576",0.424774265314529,0.0365389272225097
"380","GO.0005604",0.421107154072728,0.0337479861602916
"381","GO.0005615",0.440680011357374,0.0394603997146128
"382","GO.0005634",0.442234222013669,0.0307302580456781
"383","GO.0005635",0.418660662886353,0.0377701372952211
"384","GO.0005637",0.448860708437369,0.033223033249227
"385","GO.0005643",0.431093524251484,0.0365215618757785
"386","GO.0005652",0.47154221395937,0.0321265871624798
"387","GO.0005654",0.423774872058933,0.0293658782480564
"388","GO.0005663",0.454822218432828,0.0331341105846333
"389","GO.0005665",0.456868136646444,0.0334638907610907
"390","GO.0005666",0.448596845992447,0.0352072889067618
"391","GO.0005667",0.433242017444909,0.0396454775437337
"392","GO.0005669",0.432816560220058,0.034372447335918
"393","GO.0005675",0.436237371569113,0.0330359147586738
"394","GO.0005680",0.414956657907349,0.0357694504312878
"395","GO.0005681",0.475703987097085,0.0316350739821344
"396","GO.0005682",0.456966263152041,0.0346087018619326
"397","GO.0005684",0.441027379478622,0.0348507613446553
"398","GO.0005685",0.447028173290003,0.035053392705743
"399","GO.0005686",0.431337983973565,0.0356863387926026
"400","GO.0005687",0.46595239354246,0.0338907619211648
"401","GO.0005688",0.439835632936292,0.0348202756151536
"402","GO.0005689",0.438986056454588,0.0340682838023203
"403","GO.0005694",0.445940879875744,0.0352648162570715
"404","GO.0005700",0.473172076444252,0.0333094313342039
"405","GO.0005701",0.470400333958848,0.0317043980349655
"406","GO.0005703",0.453993915386104,0.0329709029832269
"407","GO.0005704",0.448824350916793,0.0341739019649934
"408","GO.0005705",0.438107132295141,0.0343984215519549
"409","GO.0005721",0.431502963358352,0.0337709090257752
"410","GO.0005730",0.356636004609018,0.038943653802425
"411","GO.0005736",0.440005653343684,0.0357103473175032
"412","GO.0005737",0.443534564915432,0.0321016932834197
"413","GO.0005739",0.409382278619813,0.0315042383230211
"414","GO.0005740",0.439468454849341,0.0361886710055501
"415","GO.0005741",0.439373330649884,0.0323580151478132
"416","GO.0005742",0.460873378075186,0.0335074452497321
"417","GO.0005743",0.43791014913327,0.0345500860260473
"418","GO.0005744",0.446977789898124,0.0348047707335348
"419","GO.0005747",0.442199133246998,0.0391879135752762
"420","GO.0005749",0.467908796012258,0.0331069310014633
"421","GO.0005750",0.465392226056649,0.0354982276597996
"422","GO.0005751",0.462589152824463,0.0356306218678608
"423","GO.0005753",0.444932823437382,0.0348768394573605
"424","GO.0005758",0.457576759999477,0.0332787608039196
"425","GO.0005759",0.411107022994235,0.040284168337677
"426","GO.0005761",0.473249358418602,0.0326427926262184
"427","GO.0005762",0.445108273043412,0.0349830147241753
"428","GO.0005763",0.434519035273682,0.0360075193702056
"429","GO.0005764",0.405417905833368,0.0375491633424622
"430","GO.0005765",0.414906136573486,0.0377364886777452
"431","GO.0005768",0.389694931855109,0.0342441648316708
"432","GO.0005769",0.433172146278339,0.034603780463896
"433","GO.0005770",0.395515269791046,0.0361119549339988
"434","GO.0005771",0.441425813136969,0.0358390881899229
"435","GO.0005774",0.435880505135754,0.035973192017103
"436","GO.0005776",0.416518379604547,0.0352447853220351
"437","GO.0005777",0.428379033988097,0.0372872094045206
"438","GO.0005778",0.461301615942524,0.0330835544549631
"439","GO.0005783",0.405653878901934,0.0388453474032335
"440","GO.0005786",0.450677575029883,0.0337499571230729
"441","GO.0005788",0.445715913392966,0.037139439288664
"442","GO.0005789",0.489442827201221,0.0321294609841397
"443","GO.0005793",0.451335879428848,0.0364013802454051
"444","GO.0005794",0.411317238191306,0.0384529261860791
"445","GO.0005795",0.443103366564887,0.0344715314396753
"446","GO.0005797",0.433134062626005,0.0362388396160523
"447","GO.0005801",0.438156033264721,0.0369809500425899
"448","GO.0005802",0.412984297320457,0.0347355467917581
"449","GO.0005811",0.490174785393693,0.0352582737256716
"450","GO.0005813",0.4310973253611,0.0301769827632026
"451","GO.0005814",0.436540430792906,0.033628186666712
"452","GO.0005815",0.465354359650441,0.0298434107281584
"453","GO.0005818",0.437500226262935,0.0355963611920734
"454","GO.0005819",0.4017559292919,0.0340311683471854
"455","GO.0005828",0.441610298021582,0.0342747224544345
"456","GO.0005829",0.460537361560015,0.0306364210664767
"457","GO.0005834",0.432081423188355,0.035158284681275
"458","GO.0005838",0.428333091412772,0.0343196388717391
"459","GO.0005839",0.435585692853802,0.0334044696063007
"460","GO.0005840",0.433623926557988,0.0331405083991175
"461","GO.0005844",0.438981999933279,0.0343524348711857
"462","GO.0005852",0.452139395325919,0.0295105528735637
"463","GO.0005854",0.436898623380247,0.0343365334747481
"464","GO.0005856",0.47050678827057,0.0306403512840497
"465","GO.0005863",0.457280850233772,0.0322289429302357
"466","GO.0005865",0.460879504090944,0.0339756175396239
"467","GO.0005868",0.435307479864134,0.0367422973875051
"468","GO.0005869",0.446674967962573,0.0344646998375046
"469","GO.0005871",0.445379106843813,0.0344817722935045
"470","GO.0005874",0.421396366800061,0.0352673991392161
"471","GO.0005875",0.372362484208323,0.0351826979028908
"472","GO.0005876",0.42517516539073,0.0349263441741122
"473","GO.0005879",0.436466089789762,0.0350351448961518
"474","GO.0005881",0.429751928126868,0.0319805175938951
"475","GO.0005884",0.437072620948652,0.0333913332813875
"476","GO.0005885",0.451481300722026,0.0334169054256192
"477","GO.0005886",0.448491399210027,0.03419812561344
"478","GO.0005890",0.460605326683198,0.0316510688642253
"479","GO.0005891",0.442907214570477,0.0337894543769704
"480","GO.0005892",0.460987453150716,0.0319513527862685
"481","GO.0005902",0.44966315305161,0.0334506960509845
"482","GO.0005903",0.438590019777364,0.0338448911038586
"483","GO.0005911",0.470360535176337,0.0359336210435971
"484","GO.0005912",0.493275286408628,0.0364238414988418
"485","GO.0005915",0.465852124867146,0.0309177464969328
"486","GO.0005918",0.445603909351623,0.034524663352526
"487","GO.0005919",0.433438140243307,0.0353429252019353
"488","GO.0005920",0.468414576060277,0.0336930906416073
"489","GO.0005921",0.461337944126428,0.0351298098982147
"490","GO.0005925",0.438280745019221,0.0370571217287131
"491","GO.0005927",0.462718260419289,0.0378438610983752
"492","GO.0005929",0.434885497816616,0.0307564662233382
"493","GO.0005930",0.452445280307127,0.0344711207297505
"494","GO.0005938",0.433241871230034,0.0336767913691438
"495","GO.0005942",0.438166135842246,0.0328968566252619
"496","GO.0005952",0.461457055435712,0.0329082507000583
"497","GO.0005975",0.430895909218005,0.0342522132735283
"498","GO.0005977",0.457910075239488,0.0340978365297971
"499","GO.0005978",0.46184983492853,0.0318263369096436
"500","GO.0006000",0.464907288871989,0.0319969761296652
"501","GO.0006006",0.421360307824046,0.0336458364596229
"502","GO.0006013",0.437981854367668,0.0340355076930251
"503","GO.0006020",0.446608792651974,0.0335941814394599
"504","GO.0006024",0.45699247757829,0.0344885823796664
"505","GO.0006032",0.417828500520209,0.0392599530989361
"506","GO.0006044",0.499933731082155,0.0292262415860054
"507","GO.0006066",0.441009117917914,0.0337487384332489
"508","GO.0006072",0.45933632575499,0.0371763045542993
"509","GO.0006085",0.454486128722472,0.0326272888625352
"510","GO.0006090",0.43544259343236,0.0325928173428678
"511","GO.0006094",0.455350828312945,0.0344971175537168
"512","GO.0006096",0.452194268141687,0.030842180487418
"513","GO.0006098",0.452637450001828,0.0342674890211105
"514","GO.0006099",0.455627207317499,0.0339881028966019
"515","GO.0006102",0.462160430275958,0.0342253982454927
"516","GO.0006108",0.429456762853405,0.0372762670831889
"517","GO.0006117",0.453797300669557,0.0326218574721578
"518","GO.0006120",0.440696555095319,0.0381464581569703
"519","GO.0006121",0.455089987595237,0.0343277416387964
