"","Term","Accuracy","SE"
"79","GO.0000472",0.308722764707904,0.0501014331391999
"80","GO.0000480",0.308722764707904,0.0501014331391999
"81","GO.0000492",0.31979237270078,0.0515797204616353
"82","GO.0000502",0.324159304851364,0.0496519167026383
"83","GO.0000712",0.326977207027732,0.0495523818399386
"84","GO.0000723",0.293040050311153,0.0524302132034354
"85","GO.0000724",0.329105033720604,0.0498289060111104
"86","GO.0000727",0.315188033261402,0.0490806450239675
"87","GO.0000774",0.317744916935213,0.0496769684699547
"88","GO.0000775",0.287603336385746,0.0505107609492208
"89","GO.0000776",0.262051258366675,0.0497435676315928
"90","GO.0000779",0.319429192671592,0.0506523931506253
"91","GO.0000781",0.315305110631183,0.0491990517656379
"92","GO.0000785",0.277741753028329,0.0487491975176334
"93","GO.0000786",0.322529021808257,0.0497309680057806
"94","GO.0000791",0.291320995859514,0.0497701146813333
"95","GO.0000792",0.290963452814143,0.0506611771794335
"96","GO.0000793",0.312483136085942,0.0505780227075981
"97","GO.0000794",0.31234750092649,0.0490696583481442
"98","GO.0000795",0.326110393443758,0.0508159476393641
"99","GO.0000796",0.314136704599349,0.0507674601164723
"100","GO.0000812",0.321157232887355,0.0504541703234863
"101","GO.0000813",0.324328901770713,0.0503556907113161
"102","GO.0000815",0.33099862189682,0.0477302881019924
"103","GO.0000900",0.299374774242301,0.0524310309212734
"104","GO.0000902",0.292825630893283,0.0518872828108524
"105","GO.0000915",0.322552009544271,0.0483782839273779
"106","GO.0000916",0.301555664621728,0.0521110752036093
"107","GO.0000922",0.309641751746943,0.0488545819386547
"108","GO.0000923",0.319407844928249,0.0498614655527714
"109","GO.0000930",0.310051564295122,0.0498563364536512
"110","GO.0000931",0.326155282390962,0.0502513835295041
"111","GO.0000932",0.29908032933146,0.0491253452165634
"112","GO.0000938",0.323236044333364,0.0489514900090205
"113","GO.0000940",0.312524650762334,0.05012913305695
"114","GO.0000956",0.329851861940916,0.0485862582092989
"115","GO.0000963",0.314062385068455,0.0499027233261339
"116","GO.0000974",0.354545921217995,0.0461978608676574
"117","GO.0000976",0.322851855077826,0.0484443572747441
"118","GO.0000977",0.314520419696785,0.0503569686140999
"119","GO.0000978",0.31815863990776,0.0469817173235291
"120","GO.0000981",0.296539382928065,0.0495693990777797
"121","GO.0000987",0.314625625446297,0.0547071875860388
"122","GO.0000993",0.314424690808279,0.0500055019209813
"123","GO.0001006",0.350166961768452,0.0477513718869017
"124","GO.0001046",0.322631875846685,0.0477008143192197
"125","GO.0001054",0.313919380249015,0.0503676116942719
"126","GO.0001055",0.32122492347245,0.0510084725452049
"127","GO.0001056",0.323880161521933,0.0498389372698739
"128","GO.0001111",0.319340794827897,0.0510721975390356
"129","GO.0001113",0.321486430938626,0.0514640659776457
"130","GO.0001178",0.30344168144135,0.0517837896135379
"131","GO.0001222",0.320951296479209,0.0485524071729777
"132","GO.0001223",0.311291727090606,0.0498287500426313
"133","GO.0001227",0.316789741407059,0.0517317780190861
"134","GO.0001228",0.316989585404191,0.0496601155911148
"135","GO.0001510",0.292002645703837,0.0501970280206087
"136","GO.0001522",0.289239866182258,0.0543481370049844
"137","GO.0001530",0.309389779443946,0.0524192950445179
"138","GO.0001558",0.308314618583228,0.0499458368947103
"139","GO.0001578",0.316372234834729,0.049546168907357
"140","GO.0001653",0.308285945730159,0.0440350785879726
"141","GO.0001654",0.30296542461817,0.0508410415400904
"142","GO.0001664",0.315607806622941,0.0505248146499088
"143","GO.0001666",0.303167725775232,0.0506113224237463
"144","GO.0001671",0.316992613559248,0.0513212626629044
"145","GO.0001673",0.320032252710265,0.051474049732475
"146","GO.0001676",0.298853036661692,0.0484768888771427
"147","GO.0001700",0.341887046369724,0.0466739513277248
"148","GO.0001708",0.306383391244211,0.0497506903979252
"149","GO.0001709",0.30543560341922,0.051352436746429
"150","GO.0001710",0.337086446950311,0.0502304909698778
"151","GO.0001725",0.310482552920449,0.0495555927259347
"152","GO.0001726",0.324979631637967,0.0506460373710362
"153","GO.0001731",0.308856756664978,0.0494925121036401
"154","GO.0001736",0.293765484259854,0.0531111240453479
"155","GO.0001737",0.315964181397806,0.050507410523366
"156","GO.0001738",0.313498738139981,0.047200755166597
"157","GO.0001742",0.346436881123391,0.0541647606107249
"158","GO.0001745",0.288314148293244,0.0478376768209962
"159","GO.0001746",0.333124231091624,0.0500751275538791
"160","GO.0001751",0.302834983057323,0.0510560523652567
"161","GO.0001752",0.320465446136535,0.0509392349978483
"162","GO.0001754",0.337312602801364,0.0532592924653114
"163","GO.0001764",0.309558618794704,0.0490102864800568
"164","GO.0001784",0.341873879487612,0.0494446261031101
"165","GO.0001786",0.330784551770346,0.0491397710439411
"166","GO.0001881",0.313812717357621,0.0507652434290138
"167","GO.0001932",0.322097096112934,0.05000894917682
"168","GO.0001933",0.310715392351573,0.0471709253939655
"169","GO.0001934",0.308559188992201,0.0508579154874351
"170","GO.0001965",0.316361638261169,0.0495149206534628
"171","GO.0002009",0.303708533958039,0.0487994349443772
"172","GO.0002027",0.349749494702844,0.0518281959951731
"173","GO.0002028",0.298384476394249,0.0513500220099437
"174","GO.0002039",0.329767055087544,0.0464974312015111
"175","GO.0002052",0.328865001381736,0.0544206631738544
"176","GO.0002092",0.323730759675744,0.0524480697226111
"177","GO.0002098",0.305278165231163,0.0498076792876623
"178","GO.0002118",0.299728574597575,0.0520357157106112
"179","GO.0002121",0.30454372572379,0.0509117820559841
"180","GO.0002161",0.308698353771358,0.0492951599358555
"181","GO.0002164",0.306257137869481,0.0492219478728758
"182","GO.0002165",0.317509918817902,0.0476614345722147
"183","GO.0002168",0.292688189447037,0.050470391316933
"184","GO.0002181",0.319005367283431,0.0450105707284562
"185","GO.0002213",0.325741599552772,0.0510076274805145
"186","GO.0002225",0.294979538971641,0.0478960164838872
"187","GO.0002230",0.297585705132283,0.0524655244947964
"188","GO.0002347",0.328442999187607,0.0501424686875586
"189","GO.0002385",0.340316639098044,0.0496429120367778
"190","GO.0002785",0.342987455330484,0.0522849978432238
"191","GO.0002804",0.321509519998451,0.0494901907653874
"192","GO.0002807",0.303742663347069,0.0508255522769502
"193","GO.0002814",0.319227569928996,0.0519364143377399
"194","GO.0003007",0.301956995946789,0.0514649491021841
"195","GO.0003012",0.343307015861625,0.0501625118043872
"196","GO.0003014",0.345847213653747,0.0497341192439589
"197","GO.0003015",0.332571090290976,0.0485993489162904
"198","GO.0003333",0.360282425301773,0.0490879538095869
"199","GO.0003341",0.306968976957957,0.0525192516972857
"200","GO.0003382",0.30646108278993,0.0519941304944834
"201","GO.0003383",0.311504275274177,0.0441434019928032
"202","GO.0003384",0.30712339861649,0.0474240573355766
"203","GO.0003674",0.261989502146295,0.0513918207617568
"204","GO.0003676",0.326503211916653,0.0512204230280746
"205","GO.0003677",0.308713070143893,0.0521626029877195
"206","GO.0003678",0.314581859396517,0.0502172041279695
"207","GO.0003682",0.275292743828289,0.0514405527658668
"208","GO.0003684",0.306122092161225,0.0475513421606822
"209","GO.0003688",0.326396960227552,0.0502216541341554
"210","GO.0003689",0.320800186614844,0.0511522402755246
"211","GO.0003690",0.309847055443015,0.0528905740650036
"212","GO.0003697",0.310918200961458,0.046803587433561
"213","GO.0003700",0.328279352983369,0.0471416924880423
"214","GO.0003712",0.3303841700527,0.0516388652191514
"215","GO.0003713",0.278230348646522,0.0536759808370931
"216","GO.0003714",0.325175420647174,0.0479342122907981
"217","GO.0003723",0.249207469504821,0.0533547396319744
"218","GO.0003724",0.351962313062236,0.0476840691887883
"219","GO.0003725",0.29306139173444,0.048778285810103
"220","GO.0003727",0.299521962279302,0.0502878300467769
"221","GO.0003729",0.26822853692363,0.0545884594403551
"222","GO.0003730",0.279096215404793,0.0520819162822984
"223","GO.0003735",0.295403410921142,0.0474136571583417
"224","GO.0003743",0.302882187893484,0.0514050789199095
"225","GO.0003746",0.320549754763724,0.0519844085337089
"226","GO.0003755",0.357728773206837,0.0516943134638631
"227","GO.0003756",0.316658332694275,0.0509415147346015
"228","GO.0003774",0.324854060572616,0.0508145682809244
"229","GO.0003777",0.289163817266655,0.0497388091267017
"230","GO.0003779",0.255603801678482,0.0457311448843515
"231","GO.0003796",0.320738177893641,0.0498163667585071
"232","GO.0003824",0.288427123798358,0.0453805833589782
"233","GO.0003887",0.331601225530154,0.0521077536812464
"234","GO.0003899",0.312576233632949,0.0500404291091511
"235","GO.0003924",0.336836830990843,0.046940767694861
"236","GO.0003954",0.314607970231889,0.0506785771004278
"237","GO.0003993",0.321384524603129,0.0486965971461075
"238","GO.0003995",0.351683664631431,0.050440984112149
"239","GO.0003997",0.318710121112273,0.0504518990800598
"240","GO.0004000",0.295385849786012,0.050824889331691
"241","GO.0004016",0.334319239896962,0.0473317326722651
"242","GO.0004022",0.298681980348572,0.0511859599475958
"243","GO.0004029",0.317765614670419,0.052268907971494
"244","GO.0004032",0.303468771537495,0.0485275150811995
"245","GO.0004035",0.321509300687665,0.0460180404430656
"246","GO.0004067",0.334436900897579,0.049376334189883
"247","GO.0004089",0.323750506037673,0.0470264828579274
"248","GO.0004099",0.32051426615009,0.050151893664787
"249","GO.0004114",0.319063110228483,0.0485318211382595
"250","GO.0004143",0.328999367535669,0.0477978142611428
"251","GO.0004144",0.349134087372878,0.0478162837786778
"252","GO.0004169",0.316269115627423,0.0522541977946973
"253","GO.0004175",0.348772697964419,0.0484481600901594
"254","GO.0004176",0.320165304458918,0.0519295735864105
"255","GO.0004181",0.307344393255494,0.0521763083446769
"256","GO.0004185",0.308280066085708,0.0491838088059453
"257","GO.0004190",0.290231501814703,0.0541626734022385
"258","GO.0004197",0.299179289615439,0.051993597695023
"259","GO.0004222",0.329297171120123,0.0489417330369661
"260","GO.0004252",0.228508135416015,0.0521062372256121
"261","GO.0004303",0.320602793325081,0.0468101856383382
"262","GO.0004364",0.297507643108702,0.0477452105551462
"263","GO.0004370",0.318847003992997,0.0485257687596051
"264","GO.0004383",0.33520634637598,0.047576123497001
"265","GO.0004386",0.237720756784236,0.0535539054246571
"266","GO.0004402",0.323806334399144,0.0527021778654864
"267","GO.0004407",0.338798488866858,0.047669749101351
"268","GO.0004439",0.305111033376899,0.0510732508791619
"269","GO.0004467",0.285378971126993,0.0488265112394572
"270","GO.0004497",0.335213158755346,0.041296372662024
"271","GO.0004518",0.344971928147917,0.0455806035937929
"272","GO.0004519",0.313525172582547,0.0478322644075348
"273","GO.0004520",0.326004051337369,0.0468476570951704
"274","GO.0004521",0.307660211734184,0.0528946589093694
"275","GO.0004527",0.33301343896449,0.0490371669735305
"276","GO.0004540",0.32139399746166,0.0474791952011953
"277","GO.0004553",0.314217892829857,0.0473780199299063
"278","GO.0004559",0.308623151354086,0.0486430340659657
"279","GO.0004568",0.311332680035507,0.0471990546936768
"280","GO.0004571",0.341652823049176,0.0446979750175499
"281","GO.0004596",0.351676487328434,0.0510783128940689
"282","GO.0004601",0.315905657152424,0.0494670582678558
"283","GO.0004602",0.311022711558658,0.0483810800087009
"284","GO.0004620",0.319677219425901,0.049165251785294
"285","GO.0004622",0.32339959342825,0.0508224993960656
"286","GO.0004623",0.358746244213595,0.0544636846958925
"287","GO.0004653",0.31438534059587,0.0509375895601663
"288","GO.0004656",0.319507494959393,0.0510984190869061
"289","GO.0004659",0.308694985747404,0.0519611963777295
"290","GO.0004672",0.400950568481814,0.0440285153986617
"291","GO.0004674",0.348396286191485,0.0450357036790115
"292","GO.0004675",0.318804555674696,0.0512490343081582
"293","GO.0004683",0.320512819397436,0.0522165596626452
"294","GO.0004693",0.317052690568098,0.0501365454825761
"295","GO.0004707",0.333537097750179,0.0506136553523137
"296","GO.0004709",0.331811852876454,0.0477636492624962
"297","GO.0004712",0.318958928370995,0.0507251575511523
"298","GO.0004713",0.339901031083988,0.0500776432875329
"299","GO.0004714",0.329805408660735,0.0490489957932556
"300","GO.0004715",0.352386180514002,0.05294969261537
"301","GO.0004721",0.294137831682969,0.0524093350202001
"302","GO.0004722",0.298220369197374,0.0505826735190935
"303","GO.0004725",0.348876479857462,0.0433453890982817
"304","GO.0004726",0.331169618572452,0.0451146499880568
"305","GO.0004745",0.312360191599558,0.0495651993592474
"306","GO.0004767",0.306891926495224,0.0519247169571226
"307","GO.0004768",0.333544951517618,0.0497503868782953
"308","GO.0004806",0.318607765039003,0.0461042318044275
"309","GO.0004812",0.315589723903497,0.0507268916936834
"310","GO.0004842",0.286440957796088,0.0475457655766574
"311","GO.0004843",0.310845915095738,0.0510123659795094
"312","GO.0004860",0.323281385541734,0.0513084729231142
"313","GO.0004864",0.315603665837959,0.0512837080663538
"314","GO.0004866",0.337282479146314,0.0491950672112338
"315","GO.0004867",0.273364849623429,0.0549992677156968
"316","GO.0004869",0.328925375301219,0.0523880011512395
"317","GO.0004879",0.283254886768087,0.0500552416408349
"318","GO.0004888",0.286437258851487,0.0519131163404964
"319","GO.0004930",0.300337042477783,0.047069564998912
"320","GO.0004948",0.299520512903265,0.0528235842329818
"321","GO.0004970",0.292812568913834,0.0586797223359897
"322","GO.0004983",0.316333867511965,0.0435105516613326
"323","GO.0004984",0.343996709575692,0.0511204424560419
"324","GO.0004989",0.301575118021764,0.049698024533014
"325","GO.0004993",0.302336114331219,0.0504089927381641
"326","GO.0005001",0.319477464659121,0.0488685856027625
"327","GO.0005044",0.329061086176979,0.0507614601049162
"328","GO.0005049",0.329478357808491,0.050671899253814
"329","GO.0005078",0.315957443424267,0.0490042283612019
"330","GO.0005085",0.295238855122469,0.0516771495732487
"331","GO.0005092",0.311611760198543,0.0498538857009577
"332","GO.0005096",0.316888647748426,0.0503007115012417
"333","GO.0005102",0.316106379417438,0.043976641557406
"334","GO.0005104",0.337670160041789,0.0501662998994071
"335","GO.0005109",0.35255669111398,0.0499537756138935
"336","GO.0005112",0.356103388280828,0.0495885296180762
"337","GO.0005121",0.304654921743543,0.0504695662768784
"338","GO.0005125",0.326827183879479,0.0486264024383457
"339","GO.0005154",0.334494274318929,0.0509567376938088
"340","GO.0005158",0.297510276516146,0.0504701127313246
"341","GO.0005178",0.337716943351164,0.0534814505906147
"342","GO.0005179",0.281641655921816,0.0464637665484809
"343","GO.0005184",0.33706318419209,0.0469050159926269
"344","GO.0005198",0.293319270207935,0.0466885169474361
"345","GO.0005200",0.312106655796654,0.0461545511262003
"346","GO.0005201",0.311347820811897,0.0538799841751955
"347","GO.0005214",0.307944198240784,0.0489332574009595
"348","GO.0005216",0.291043507070893,0.0584541141464381
"349","GO.0005229",0.337756686131579,0.0469404872156553
"350","GO.0005230",0.307665114179161,0.0511622051705944
"351","GO.0005231",0.321795351354353,0.0516711795351747
"352","GO.0005243",0.336817329891564,0.0515783485643278
"353","GO.0005245",0.317607564539557,0.0486368883688461
"354","GO.0005246",0.329061867473013,0.048865079115123
"355","GO.0005249",0.304410306822815,0.0526934532098356
"356","GO.0005254",0.320450633748606,0.0463417321805028
"357","GO.0005261",0.291914097847402,0.0499331021101012
"358","GO.0005262",0.307339086864911,0.0479505375348593
"359","GO.0005267",0.298397528643169,0.0485666470563637
"360","GO.0005272",0.322017654115907,0.0540062216379791
"361","GO.0005313",0.313334254264976,0.0517766146479295
"362","GO.0005319",0.31102927189945,0.0494011153432823
"363","GO.0005326",0.337506069588643,0.0495853805502099
"364","GO.0005328",0.283047483427791,0.0522108501580653
"365","GO.0005385",0.280567917578378,0.0484738775689115
"366","GO.0005416",0.334894856435622,0.0517303413843553
"367","GO.0005484",0.320518461103708,0.0498428672727661
"368","GO.0005504",0.327627238149354,0.0490775676266314
"369","GO.0005506",0.346759217555773,0.040779308578318
"370","GO.0005507",0.31498848475019,0.0508323253518061
"371","GO.0005509",0.319161637361788,0.0448273471322758
"372","GO.0005515",0.286495480239994,0.0501940369155898
"373","GO.0005516",0.303751597020768,0.0500058672606482
"374","GO.0005518",0.365456211186714,0.0484165435686365
"375","GO.0005524",0.375189719992928,0.0465377629651955
"376","GO.0005525",0.317157676896185,0.0499495479527482
"377","GO.0005534",0.32098276953911,0.052154774256729
"378","GO.0005543",0.304597582983426,0.0515941232657555
"379","GO.0005544",0.304866013245544,0.0504929273346994
"380","GO.0005546",0.297064624179889,0.0493855478453191
"381","GO.0005548",0.32372034220809,0.0519405671331671
"382","GO.0005549",0.317542554019981,0.0507734449145857
"383","GO.0005550",0.307601994407013,0.0498971571762289
"384","GO.0005575",0.247227971284303,0.053015727826188
"385","GO.0005576",0.308823069141229,0.0476107129484106
"386","GO.0005604",0.306699145417086,0.0539983725622593
"387","GO.0005615",0.314310512277234,0.0445026008798729
"388","GO.0005634",0.312359540569886,0.0504724366043533
"389","GO.0005635",0.318760389032551,0.0482354023840043
"390","GO.0005637",0.335328203051774,0.0489732788639342
"391","GO.0005643",0.386099818331677,0.0449474656671564
"392","GO.0005652",0.327645980311423,0.0476098539221742
"393","GO.0005654",0.316258934994118,0.046343955860001
"394","GO.0005657",0.312528271158818,0.0508598253507933
"395","GO.0005663",0.317114342299136,0.0510387658700845
"396","GO.0005665",0.326301885010747,0.0500048459194168
"397","GO.0005666",0.309383424575526,0.0514650482109965
"398","GO.0005667",0.35216046241921,0.0512955895739906
"399","GO.0005669",0.32608803655998,0.0531424398451017
"400","GO.0005675",0.304717205116236,0.0521846867419773
"401","GO.0005680",0.348288442264418,0.0453456977933698
"402","GO.0005681",0.301195570845191,0.0499485136846992
"403","GO.0005682",0.313975515155289,0.0526656149100656
"404","GO.0005684",0.329530669856397,0.0517639272581874
"405","GO.0005685",0.321959419199379,0.0521546105969602
"406","GO.0005686",0.339048392244545,0.0513719412380875
"407","GO.0005687",0.317618774776563,0.0507297110256957
"408","GO.0005688",0.321582570188863,0.0514786946156088
"409","GO.0005689",0.318124756463473,0.0507740861826759
"410","GO.0005694",0.300738335587383,0.0487376117430979
"411","GO.0005700",0.308861948186328,0.0467774753007833
"412","GO.0005701",0.311942511156998,0.0512799239639636
"413","GO.0005703",0.262572307653389,0.0506756444215516
"414","GO.0005704",0.342694313840991,0.0480719920618336
"415","GO.0005705",0.306953050085193,0.0519554583907958
"416","GO.0005721",0.301063349328351,0.0521748637244771
"417","GO.0005730",0.278818213758308,0.0556010736780298
"418","GO.0005732",0.315359213069527,0.0522369186552499
"419","GO.0005736",0.312814090541241,0.0504591399273865
"420","GO.0005737",0.333102983138032,0.0470246723781956
"421","GO.0005739",0.295656026560793,0.0459978387955407
"422","GO.0005740",0.340422142222677,0.0508419346066819
"423","GO.0005741",0.293481385973915,0.0526158614546841
"424","GO.0005742",0.310608160821256,0.0511771961359519
"425","GO.0005743",0.336225041871647,0.0463300106756505
"426","GO.0005744",0.311474885093063,0.0520284984812805
"427","GO.0005747",0.313731906948439,0.0472884879930529
"428","GO.0005750",0.324539003054308,0.049840392028705
"429","GO.0005751",0.310286321539299,0.0489522311925682
"430","GO.0005758",0.306424101804657,0.0501916726385278
"431","GO.0005759",0.271573188641317,0.05592050418127
"432","GO.0005761",0.314532773054402,0.0517025941612028
"433","GO.0005762",0.317822872438102,0.0504153177299743
"434","GO.0005763",0.287016986164789,0.0481241025840917
"435","GO.0005764",0.286337443802581,0.0534321294123228
"436","GO.0005765",0.300465599257576,0.051514071309335
"437","GO.0005768",0.287800175727254,0.0507089762168264
"438","GO.0005769",0.295836509256678,0.0454220747276467
"439","GO.0005770",0.331135143295698,0.0433496256035701
"440","GO.0005771",0.311965035059667,0.0484245138419122
"441","GO.0005773",0.312974035628694,0.0530505413977497
"442","GO.0005774",0.317188769462242,0.0499065149286735
"443","GO.0005776",0.290362860903127,0.0485647937236983
"444","GO.0005777",0.261131399731026,0.0464501363440925
"445","GO.0005778",0.302657444724337,0.0503408049097461
"446","GO.0005783",0.28480028830731,0.0537528707037762
"447","GO.0005786",0.309395705021591,0.0519382239833876
"448","GO.0005788",0.288338025253147,0.054750057730896
"449","GO.0005789",0.355869822980798,0.0532343519144236
"450","GO.0005791",0.328886163890881,0.0500522462392808
"451","GO.0005793",0.337401649061963,0.0491382277734053
"452","GO.0005794",0.301139197214236,0.0533048452125464
"453","GO.0005795",0.292222232066037,0.0533661597512915
"454","GO.0005797",0.337505481997182,0.0498521159806266
"455","GO.0005801",0.319973878265199,0.0519970549925872
"456","GO.0005802",0.304772721901933,0.0508670485555832
"457","GO.0005811",0.364103084038164,0.0485856266820621
"458","GO.0005813",0.258541116216295,0.0498595073842586
"459","GO.0005814",0.289282539705421,0.0506193332476254
"460","GO.0005815",0.3066086617969,0.0496256832111066
"461","GO.0005818",0.31216740841995,0.0508437251089458
"462","GO.0005819",0.27097948611778,0.0478585078165418
"463","GO.0005828",0.323220171531243,0.0492217936361396
"464","GO.0005829",0.326593399214726,0.0463094142319659
"465","GO.0005832",0.316063299825989,0.0505946706938843
"466","GO.0005834",0.303301765353077,0.0484541053427539
"467","GO.0005838",0.306780797095111,0.0513832626624037
"468","GO.0005839",0.333339896745413,0.0483417146734652
"469","GO.0005840",0.300548211521831,0.0457325246986609
"470","GO.0005844",0.332741806515289,0.0523815855434135
"471","GO.0005847",0.324795403235977,0.0498069201474011
"472","GO.0005851",0.328003881348177,0.0511127144258923
"473","GO.0005852",0.308495689854014,0.0524008290412299
"474","GO.0005856",0.29872745816308,0.0525977864448458
"475","GO.0005863",0.316920704695355,0.0507739932772778
"476","GO.0005865",0.317495749223611,0.0495030489380205
"477","GO.0005868",0.312249234049104,0.0548580899091463
"478","GO.0005869",0.310261747820155,0.0526256624797669
"479","GO.0005871",0.285873605869228,0.0504350638719515
"480","GO.0005874",0.280101377184924,0.0449724423903389
"481","GO.0005875",0.278282033128963,0.0490001787079806
"482","GO.0005876",0.316137044753683,0.0499903640906496
"483","GO.0005881",0.334874417509073,0.0488942016797238
"484","GO.0005884",0.333938334897385,0.0475074673942899
"485","GO.0005885",0.308404970204653,0.0517780557591405
"486","GO.0005886",0.341610099339017,0.0504459296624495
"487","GO.0005891",0.317607564539557,0.0486368883688461
"488","GO.0005892",0.309792204011101,0.0509585627963953
"489","GO.0005902",0.316395935937679,0.0514892253302378
"490","GO.0005903",0.328809538130404,0.0515294501610306
"491","GO.0005905",0.3172536244817,0.0525675062204693
"492","GO.0005911",0.311062082759656,0.0543024336038009
"493","GO.0005912",0.271025689466266,0.0501758600156982
"494","GO.0005915",0.326515097441366,0.0531669060764944
"495","GO.0005918",0.293747882642095,0.0540756038806747
"496","GO.0005919",0.322914101576931,0.0496607855868452
"497","GO.0005920",0.302913254226636,0.0476966976066238
"498","GO.0005921",0.336817329891564,0.0515783485643278
"499","GO.0005925",0.342560216761312,0.0479842826455839
"500","GO.0005927",0.331128226987699,0.0472890535906148
"501","GO.0005929",0.286794654210748,0.0513352914246811
"502","GO.0005930",0.311366743724049,0.0453192041357422
"503","GO.0005938",0.289935078797423,0.0490001578157342
"504","GO.0005940",0.326494165800555,0.0511869798749526
"505","GO.0005942",0.310268876717195,0.0522922964884581
"506","GO.0005955",0.308717061262156,0.0512102568605184
"507","GO.0005975",0.289331732892302,0.0483282933828582
"508","GO.0005977",0.308312047361759,0.0506790460935346
"509","GO.0005978",0.331287922098707,0.0493443258389223
"510","GO.0006006",0.315870181666376,0.051134649908615
"511","GO.0006013",0.303482600857773,0.0492304589830924
"512","GO.0006020",0.318752618641671,0.0509241881231813
"513","GO.0006024",0.325297131899054,0.0499889113606119
"514","GO.0006032",0.318545092042643,0.0479420418664504
"515","GO.0006044",0.310702436080084,0.0501226730389588
"516","GO.0006066",0.293880839142867,0.0509963421121393
"517","GO.0006072",0.311287690757611,0.0510789867777594
"518","GO.0006090",0.311533195378756,0.046883693704865
